ConvNeXt-XL: train_bb False, hidden_dim 128, lr=0.001
Step 10000: Test (13.7s): Average loss: 0.1838, Accuracy: 960/1024 (93.75%), TPR: 97.33%, TNR: 89.39%, TNR+TPR/2: 93.36%
Step 30000: Test (10.4s): Average loss: 0.2542, Accuracy: 930/1024 (90.82%), TPR: 94.66%, TNR: 86.15%, TNR+TPR/2: 90.40%
Step 40000: Test (10.4s): Average loss: 0.2244, Accuracy: 941/1024 (91.89%), TPR: 95.20%, TNR: 87.88%, TNR+TPR/2: 91.54%
Step 50000: Test (10.4s): Average loss: 0.2012, Accuracy: 947/1024 (92.48%), TPR: 95.20%, TNR: 89.18%, TNR+TPR/2: 92.19%
Step 60000: Test (10.6s): Average loss: 0.1899, Accuracy: 948/1024 (92.58%), TPR: 95.55%, TNR: 88.96%, TNR+TPR/2: 92.26%
Step 70000: Test (10.6s): Average loss: 0.1759, Accuracy: 955/1024 (93.26%), TPR: 95.91%, TNR: 90.04%, TNR+TPR/2: 92.98%
Step 80000: Test (10.6s): Average loss: 0.1630, Accuracy: 958/1024 (93.55%), TPR: 96.44%, TNR: 90.04%, TNR+TPR/2: 93.24%
Step 90000: Test (10.4s): Average loss: 0.1606, Accuracy: 959/1024 (93.65%), TPR: 96.62%, TNR: 90.04%, TNR+TPR/2: 93.33%
Step 100000: Test (10.6s): Average loss: 0.1533, Accuracy: 962/1024 (93.95%), TPR: 95.91%, TNR: 91.56%, TNR+TPR/2: 93.73%
Step 110000: Test (10.5s): Average loss: 0.1455, Accuracy: 962/1024 (93.95%), TPR: 95.91%, TNR: 91.56%, TNR+TPR/2: 93.73%
Step 120000: Test (10.4s): Average loss: 0.1329, Accuracy: 965/1024 (94.24%), TPR: 95.91%, TNR: 92.21%, TNR+TPR/2: 94.06%
Step 130000: Test (10.5s): Average loss: 0.1374, Accuracy: 966/1024 (94.34%), TPR: 96.09%, TNR: 92.21%, TNR+TPR/2: 94.15%
Step 140000: Test (10.4s): Average loss: 0.1352, Accuracy: 968/1024 (94.53%), TPR: 95.91%, TNR: 92.86%, TNR+TPR/2: 94.38%
Step 150000: Test (10.5s): Average loss: 0.1320, Accuracy: 967/1024 (94.43%), TPR: 96.26%, TNR: 92.21%, TNR+TPR/2: 94.24%
Step 160000: Test (10.4s): Average loss: 0.1245, Accuracy: 969/1024 (94.63%), TPR: 96.26%, TNR: 92.64%, TNR+TPR/2: 94.45%
Step 170000: Test (10.4s): Average loss: 0.1221, Accuracy: 969/1024 (94.63%), TPR: 96.62%, TNR: 92.21%, TNR+TPR/2: 94.41%
Step 180000: Test (10.4s): Average loss: 0.1297, Accuracy: 970/1024 (94.73%), TPR: 96.98%, TNR: 91.99%, TNR+TPR/2: 94.48%
Step 190000: Test (10.4s): Average loss: 0.1197, Accuracy: 973/1024 (95.02%), TPR: 96.80%, TNR: 92.86%, TNR+TPR/2: 94.83%
Step 200000: Test (10.5s): Average loss: 0.1178, Accuracy: 968/1024 (94.53%), TPR: 95.73%, TNR: 93.07%, TNR+TPR/2: 94.40%
ConvNeXt-XL: train_bb False, hidden_dim 256, lr=0.001
Step 10000: Test (10.4s): Average loss: 0.1682, Accuracy: 964/1024 (94.14%), TPR: 98.40%, TNR: 88.96%, TNR+TPR/2: 93.68%
Step 20000: Test (10.5s): Average loss: 0.1694, Accuracy: 968/1024 (94.53%), TPR: 98.93%, TNR: 89.18%, TNR+TPR/2: 94.05%
Step 30000: Test (10.5s): Average loss: 0.1530, Accuracy: 966/1024 (94.34%), TPR: 98.40%, TNR: 89.39%, TNR+TPR/2: 93.90%
Step 40000: Test (10.7s): Average loss: 0.1537, Accuracy: 971/1024 (94.82%), TPR: 98.58%, TNR: 90.26%, TNR+TPR/2: 94.42%
Step 50000: Test (10.6s): Average loss: 0.1389, Accuracy: 973/1024 (95.02%), TPR: 98.40%, TNR: 90.91%, TNR+TPR/2: 94.65%
Step 60000: Test (10.5s): Average loss: 0.1684, Accuracy: 970/1024 (94.73%), TPR: 98.40%, TNR: 90.26%, TNR+TPR/2: 94.33%
Step 70000: Test (10.5s): Average loss: 0.1477, Accuracy: 975/1024 (95.21%), TPR: 98.04%, TNR: 91.77%, TNR+TPR/2: 94.91%
Step 80000: Test (10.5s): Average loss: 0.1374, Accuracy: 981/1024 (95.80%), TPR: 98.93%, TNR: 91.99%, TNR+TPR/2: 95.46%
Step 90000: Test (10.5s): Average loss: 0.1500, Accuracy: 979/1024 (95.61%), TPR: 98.93%, TNR: 91.56%, TNR+TPR/2: 95.25%
Step 100000: Test (10.5s): Average loss: 0.1229, Accuracy: 981/1024 (95.80%), TPR: 98.04%, TNR: 93.07%, TNR+TPR/2: 95.56%
Step 110000: Test (10.5s): Average loss: 0.1347, Accuracy: 982/1024 (95.90%), TPR: 98.40%, TNR: 92.86%, TNR+TPR/2: 95.63%
Step 120000: Test (10.4s): Average loss: 0.1598, Accuracy: 973/1024 (95.02%), TPR: 97.69%, TNR: 91.77%, TNR+TPR/2: 94.73%
Step 130000: Test (10.4s): Average loss: 0.1276, Accuracy: 988/1024 (96.48%), TPR: 98.04%, TNR: 94.59%, TNR+TPR/2: 96.32%
Step 140000: Test (10.4s): Average loss: 0.1355, Accuracy: 978/1024 (95.51%), TPR: 95.91%, TNR: 95.02%, TNR+TPR/2: 95.46%
Step 150000: Test (10.5s): Average loss: 0.1292, Accuracy: 985/1024 (96.19%), TPR: 94.48%, TNR: 98.27%, TNR+TPR/2: 96.38%
Step 160000: Test (10.4s): Average loss: 0.1590, Accuracy: 979/1024 (95.61%), TPR: 96.44%, TNR: 94.59%, TNR+TPR/2: 95.52%
Step 170000: Test (10.4s): Average loss: 0.1761, Accuracy: 979/1024 (95.61%), TPR: 96.26%, TNR: 94.81%, TNR+TPR/2: 95.53%
Step 180000: Test (10.4s): Average loss: 0.1279, Accuracy: 987/1024 (96.39%), TPR: 96.80%, TNR: 95.89%, TNR+TPR/2: 96.34%
Step 190000: Test (10.4s): Average loss: 0.1096, Accuracy: 991/1024 (96.78%), TPR: 97.86%, TNR: 95.45%, TNR+TPR/2: 96.66%
Step 200000: Test (10.5s): Average loss: 0.1537, Accuracy: 983/1024 (96.00%), TPR: 96.09%, TNR: 95.89%, TNR+TPR/2: 95.99%
ConvNeXt-XL: train_bb False, hidden_dim 256, lr=0.0001
Step 10000: Test (10.6s): Average loss: 0.3532, Accuracy: 896/1024 (87.50%), TPR: 92.88%, TNR: 80.95%, TNR+TPR/2: 86.92%
Step 20000: Test (10.6s): Average loss: 0.2677, Accuracy: 929/1024 (90.72%), TPR: 95.37%, TNR: 85.06%, TNR+TPR/2: 90.22%
Step 30000: Test (10.5s): Average loss: 0.2246, Accuracy: 941/1024 (91.89%), TPR: 95.37%, TNR: 87.66%, TNR+TPR/2: 91.52%
Step 40000: Test (10.5s): Average loss: 0.2010, Accuracy: 946/1024 (92.38%), TPR: 95.37%, TNR: 88.74%, TNR+TPR/2: 92.06%
Step 50000: Test (10.5s): Average loss: 0.1807, Accuracy: 952/1024 (92.97%), TPR: 96.26%, TNR: 88.96%, TNR+TPR/2: 92.61%
Step 60000: Test (10.5s): Average loss: 0.1704, Accuracy: 952/1024 (92.97%), TPR: 95.91%, TNR: 89.39%, TNR+TPR/2: 92.65%
Step 70000: Test (10.5s): Average loss: 0.1620, Accuracy: 957/1024 (93.46%), TPR: 96.26%, TNR: 90.04%, TNR+TPR/2: 93.15%
Step 80000: Test (10.5s): Average loss: 0.1537, Accuracy: 957/1024 (93.46%), TPR: 96.09%, TNR: 90.26%, TNR+TPR/2: 93.17%
Step 90000: Test (10.5s): Average loss: 0.1411, Accuracy: 966/1024 (94.34%), TPR: 96.26%, TNR: 91.99%, TNR+TPR/2: 94.13%
Step 100000: Test (10.4s): Average loss: 0.1415, Accuracy: 963/1024 (94.04%), TPR: 96.62%, TNR: 90.91%, TNR+TPR/2: 93.76%
Step 110000: Test (10.4s): Average loss: 0.1307, Accuracy: 969/1024 (94.63%), TPR: 96.26%, TNR: 92.64%, TNR+TPR/2: 94.45%
Step 120000: Test (10.4s): Average loss: 0.1182, Accuracy: 976/1024 (95.31%), TPR: 97.15%, TNR: 93.07%, TNR+TPR/2: 95.11%
Step 130000: Test (10.5s): Average loss: 0.1222, Accuracy: 977/1024 (95.41%), TPR: 97.69%, TNR: 92.64%, TNR+TPR/2: 95.16%
Step 140000: Test (10.4s): Average loss: 0.1249, Accuracy: 973/1024 (95.02%), TPR: 97.33%, TNR: 92.21%, TNR+TPR/2: 94.77%
Step 150000: Test (10.4s): Average loss: 0.1234, Accuracy: 975/1024 (95.21%), TPR: 97.15%, TNR: 92.86%, TNR+TPR/2: 95.01%
Step 160000: Test (10.4s): Average loss: 0.1199, Accuracy: 976/1024 (95.31%), TPR: 97.33%, TNR: 92.86%, TNR+TPR/2: 95.09%
Step 170000: Test (10.6s): Average loss: 0.1130, Accuracy: 971/1024 (94.82%), TPR: 95.91%, TNR: 93.51%, TNR+TPR/2: 94.71%
Step 180000: Test (10.6s): Average loss: 0.1115, Accuracy: 979/1024 (95.61%), TPR: 97.15%, TNR: 93.72%, TNR+TPR/2: 95.44%
Step 190000: Test (10.6s): Average loss: 0.1156, Accuracy: 978/1024 (95.51%), TPR: 96.80%, TNR: 93.94%, TNR+TPR/2: 95.37%
Step 200000: Test (10.6s): Average loss: 0.1119, Accuracy: 977/1024 (95.41%), TPR: 96.98%, TNR: 93.51%, TNR+TPR/2: 95.24%
ConvNeXt-XL: train_bb False, hidden_dim 512, lr=0.001
Step 10000: Test (10.4s): Average loss: 0.1513, Accuracy: 971/1024 (94.82%), TPR: 97.86%, TNR: 91.13%, TNR+TPR/2: 94.50%
Step 20000: Test (10.5s): Average loss: 0.1272, Accuracy: 981/1024 (95.80%), TPR: 98.75%, TNR: 92.21%, TNR+TPR/2: 95.48%
Step 30000: Test (10.5s): Average loss: 0.1853, Accuracy: 966/1024 (94.34%), TPR: 99.11%, TNR: 88.53%, TNR+TPR/2: 93.82%
Step 40000: Test (10.6s): Average loss: 0.2195, Accuracy: 953/1024 (93.07%), TPR: 99.29%, TNR: 85.50%, TNR+TPR/2: 92.39%
Step 50000: Test (10.4s): Average loss: 0.1155, Accuracy: 984/1024 (96.09%), TPR: 97.86%, TNR: 93.94%, TNR+TPR/2: 95.90%
Step 60000: Test (10.4s): Average loss: 0.1201, Accuracy: 980/1024 (95.70%), TPR: 97.86%, TNR: 93.07%, TNR+TPR/2: 95.47%
Step 70000: Test (10.5s): Average loss: 0.1056, Accuracy: 985/1024 (96.19%), TPR: 97.51%, TNR: 94.59%, TNR+TPR/2: 96.05%
Step 80000: Test (10.5s): Average loss: 0.1091, Accuracy: 986/1024 (96.29%), TPR: 98.40%, TNR: 93.72%, TNR+TPR/2: 96.06%
Step 90000: Test (10.5s): Average loss: 0.1518, Accuracy: 981/1024 (95.80%), TPR: 97.15%, TNR: 94.16%, TNR+TPR/2: 95.65%
Step 100000: Test (10.3s): Average loss: 0.1742, Accuracy: 976/1024 (95.31%), TPR: 98.75%, TNR: 91.13%, TNR+TPR/2: 94.94%
Step 110000: Test (10.4s): Average loss: 0.1294, Accuracy: 984/1024 (96.09%), TPR: 98.75%, TNR: 92.86%, TNR+TPR/2: 95.81%
Step 120000: Test (10.5s): Average loss: 0.1054, Accuracy: 991/1024 (96.78%), TPR: 97.86%, TNR: 95.45%, TNR+TPR/2: 96.66%
Step 130000: Test (10.4s): Average loss: 0.1577, Accuracy: 976/1024 (95.31%), TPR: 94.84%, TNR: 95.89%, TNR+TPR/2: 95.36%
Step 140000: Test (10.5s): Average loss: 0.1420, Accuracy: 978/1024 (95.51%), TPR: 96.26%, TNR: 94.59%, TNR+TPR/2: 95.43%
Step 150000: Test (10.5s): Average loss: 0.1602, Accuracy: 982/1024 (95.90%), TPR: 96.80%, TNR: 94.81%, TNR+TPR/2: 95.80%
Step 160000: Test (10.6s): Average loss: 0.1615, Accuracy: 981/1024 (95.80%), TPR: 95.73%, TNR: 95.89%, TNR+TPR/2: 95.81%
Step 170000: Test (10.5s): Average loss: 0.1065, Accuracy: 993/1024 (96.97%), TPR: 98.22%, TNR: 95.45%, TNR+TPR/2: 96.84%
Step 180000: Test (10.6s): Average loss: 0.1787, Accuracy: 979/1024 (95.61%), TPR: 97.33%, TNR: 93.51%, TNR+TPR/2: 95.42%
Step 190000: Test (10.5s): Average loss: 0.1587, Accuracy: 984/1024 (96.09%), TPR: 96.80%, TNR: 95.24%, TNR+TPR/2: 96.02%
Step 200000: Test (10.5s): Average loss: 0.1989, Accuracy: 978/1024 (95.51%), TPR: 96.09%, TNR: 94.81%, TNR+TPR/2: 95.45%
ConvNeXt-XL: train_bb False, hidden_dim 512, lr=0.0001
Step 10000: Test (10.5s): Average loss: 0.3188, Accuracy: 911/1024 (88.96%), TPR: 94.13%, TNR: 82.68%, TNR+TPR/2: 88.41%
Step 20000: Test (10.5s): Average loss: 0.2343, Accuracy: 937/1024 (91.50%), TPR: 95.02%, TNR: 87.23%, TNR+TPR/2: 91.12%
Step 30000: Test (10.5s): Average loss: 0.1967, Accuracy: 949/1024 (92.68%), TPR: 95.73%, TNR: 88.96%, TNR+TPR/2: 92.35%
Step 40000: Test (10.4s): Average loss: 0.1726, Accuracy: 951/1024 (92.87%), TPR: 95.37%, TNR: 89.83%, TNR+TPR/2: 92.60%
Step 50000: Test (10.5s): Average loss: 0.1625, Accuracy: 958/1024 (93.55%), TPR: 96.98%, TNR: 89.39%, TNR+TPR/2: 93.18%
Step 60000: Test (10.5s): Average loss: 0.1471, Accuracy: 960/1024 (93.75%), TPR: 96.09%, TNR: 90.91%, TNR+TPR/2: 93.50%
Step 70000: Test (10.5s): Average loss: 0.1420, Accuracy: 963/1024 (94.04%), TPR: 96.26%, TNR: 91.34%, TNR+TPR/2: 93.80%
Step 80000: Test (10.4s): Average loss: 0.1378, Accuracy: 968/1024 (94.53%), TPR: 97.15%, TNR: 91.34%, TNR+TPR/2: 94.25%
Step 90000: Test (10.5s): Average loss: 0.1290, Accuracy: 969/1024 (94.63%), TPR: 96.44%, TNR: 92.42%, TNR+TPR/2: 94.43%
Step 100000: Test (10.5s): Average loss: 0.1168, Accuracy: 976/1024 (95.31%), TPR: 96.98%, TNR: 93.29%, TNR+TPR/2: 95.13%
Step 110000: Test (10.4s): Average loss: 0.1199, Accuracy: 975/1024 (95.21%), TPR: 97.33%, TNR: 92.64%, TNR+TPR/2: 94.99%
Step 120000: Test (10.5s): Average loss: 0.1230, Accuracy: 974/1024 (95.12%), TPR: 97.15%, TNR: 92.64%, TNR+TPR/2: 94.90%
Step 130000: Test (10.5s): Average loss: 0.1094, Accuracy: 978/1024 (95.51%), TPR: 96.98%, TNR: 93.72%, TNR+TPR/2: 95.35%
Step 140000: Test (10.6s): Average loss: 0.1110, Accuracy: 978/1024 (95.51%), TPR: 97.69%, TNR: 92.86%, TNR+TPR/2: 95.27%
Step 150000: Test (10.6s): Average loss: 0.1108, Accuracy: 978/1024 (95.51%), TPR: 97.69%, TNR: 92.86%, TNR+TPR/2: 95.27%
Step 160000: Test (10.6s): Average loss: 0.1018, Accuracy: 980/1024 (95.70%), TPR: 97.33%, TNR: 93.72%, TNR+TPR/2: 95.53%
Step 170000: Test (10.5s): Average loss: 0.1077, Accuracy: 976/1024 (95.31%), TPR: 97.51%, TNR: 92.64%, TNR+TPR/2: 95.07%
Step 180000: Test (10.4s): Average loss: 0.1236, Accuracy: 979/1024 (95.61%), TPR: 97.51%, TNR: 93.29%, TNR+TPR/2: 95.40%
Step 190000: Test (10.4s): Average loss: 0.1133, Accuracy: 978/1024 (95.51%), TPR: 97.33%, TNR: 93.29%, TNR+TPR/2: 95.31%
Step 200000: Test (10.4s): Average loss: 0.1033, Accuracy: 980/1024 (95.70%), TPR: 97.33%, TNR: 93.72%, TNR+TPR/2: 95.53%
ConvNeXt-XL: train_bb False, hidden_dim 1024, lr=0.001
Step 10000: Test (10.5s): Average loss: 0.1537, Accuracy: 962/1024 (93.95%), TPR: 96.09%, TNR: 91.34%, TNR+TPR/2: 93.71%
Step 20000: Test (10.5s): Average loss: 0.1075, Accuracy: 981/1024 (95.80%), TPR: 97.86%, TNR: 93.29%, TNR+TPR/2: 95.58%
Step 30000: Test (10.5s): Average loss: 0.1182, Accuracy: 986/1024 (96.29%), TPR: 98.58%, TNR: 93.51%, TNR+TPR/2: 96.04%
Step 40000: Test (10.5s): Average loss: 0.2013, Accuracy: 961/1024 (93.85%), TPR: 98.93%, TNR: 87.66%, TNR+TPR/2: 93.30%
Step 50000: Test (10.5s): Average loss: 0.2649, Accuracy: 939/1024 (91.70%), TPR: 99.64%, TNR: 82.03%, TNR+TPR/2: 90.84%
Step 60000: Test (10.5s): Average loss: 0.2163, Accuracy: 965/1024 (94.24%), TPR: 99.11%, TNR: 88.31%, TNR+TPR/2: 93.71%
Step 70000: Test (10.4s): Average loss: 0.1475, Accuracy: 976/1024 (95.31%), TPR: 97.86%, TNR: 92.21%, TNR+TPR/2: 95.04%
Step 80000: Test (10.5s): Average loss: 0.1250, Accuracy: 983/1024 (96.00%), TPR: 97.33%, TNR: 94.37%, TNR+TPR/2: 95.85%
Step 90000: Test (10.6s): Average loss: 0.1227, Accuracy: 991/1024 (96.78%), TPR: 99.29%, TNR: 93.72%, TNR+TPR/2: 96.51%
Step 100000: Test (10.5s): Average loss: 0.1402, Accuracy: 985/1024 (96.19%), TPR: 99.29%, TNR: 92.42%, TNR+TPR/2: 95.86%
Step 110000: Test (10.6s): Average loss: 0.1083, Accuracy: 989/1024 (96.58%), TPR: 98.04%, TNR: 94.81%, TNR+TPR/2: 96.42%
Step 120000: Test (10.5s): Average loss: 0.1221, Accuracy: 981/1024 (95.80%), TPR: 94.84%, TNR: 96.97%, TNR+TPR/2: 95.90%
Step 130000: Test (10.5s): Average loss: 0.1362, Accuracy: 984/1024 (96.09%), TPR: 95.73%, TNR: 96.54%, TNR+TPR/2: 96.13%
Step 140000: Test (10.6s): Average loss: 0.1391, Accuracy: 985/1024 (96.19%), TPR: 96.09%, TNR: 96.32%, TNR+TPR/2: 96.20%
Step 150000: Test (10.5s): Average loss: 0.1456, Accuracy: 981/1024 (95.80%), TPR: 95.73%, TNR: 95.89%, TNR+TPR/2: 95.81%
Step 160000: Test (10.5s): Average loss: 0.1802, Accuracy: 975/1024 (95.21%), TPR: 94.48%, TNR: 96.10%, TNR+TPR/2: 95.29%
Step 170000: Test (10.4s): Average loss: 0.1112, Accuracy: 990/1024 (96.68%), TPR: 98.04%, TNR: 95.02%, TNR+TPR/2: 96.53%
Step 180000: Test (10.5s): Average loss: 0.2941, Accuracy: 963/1024 (94.04%), TPR: 92.53%, TNR: 95.89%, TNR+TPR/2: 94.21%
Step 190000: Test (10.5s): Average loss: 0.1781, Accuracy: 982/1024 (95.90%), TPR: 97.51%, TNR: 93.94%, TNR+TPR/2: 95.72%
Step 200000: Test (10.4s): Average loss: 0.1629, Accuracy: 988/1024 (96.48%), TPR: 99.11%, TNR: 93.29%, TNR+TPR/2: 96.20%
ConvNeXt-XL: train_bb False, hidden_dim 1024, lr=0.0001
Step 10000: Test (10.5s): Average loss: 0.2778, Accuracy: 921/1024 (89.94%), TPR: 93.59%, TNR: 85.50%, TNR+TPR/2: 89.55%
Step 20000: Test (10.5s): Average loss: 0.2024, Accuracy: 944/1024 (92.19%), TPR: 95.20%, TNR: 88.53%, TNR+TPR/2: 91.86%
Step 30000: Test (10.5s): Average loss: 0.1713, Accuracy: 951/1024 (92.87%), TPR: 95.02%, TNR: 90.26%, TNR+TPR/2: 92.64%
Step 40000: Test (10.5s): Average loss: 0.1530, Accuracy: 957/1024 (93.46%), TPR: 95.02%, TNR: 91.56%, TNR+TPR/2: 93.29%
Step 50000: Test (10.4s): Average loss: 0.1507, Accuracy: 958/1024 (93.55%), TPR: 95.73%, TNR: 90.91%, TNR+TPR/2: 93.32%
Step 60000: Test (10.6s): Average loss: 0.1387, Accuracy: 962/1024 (93.95%), TPR: 96.26%, TNR: 91.13%, TNR+TPR/2: 93.69%
Step 70000: Test (10.6s): Average loss: 0.1211, Accuracy: 972/1024 (94.92%), TPR: 95.91%, TNR: 93.72%, TNR+TPR/2: 94.82%
Step 80000: Test (10.6s): Average loss: 0.1275, Accuracy: 972/1024 (94.92%), TPR: 97.33%, TNR: 91.99%, TNR+TPR/2: 94.66%
Step 90000: Test (10.6s): Average loss: 0.1236, Accuracy: 973/1024 (95.02%), TPR: 97.51%, TNR: 91.99%, TNR+TPR/2: 94.75%
Step 100000: Test (10.4s): Average loss: 0.1279, Accuracy: 974/1024 (95.12%), TPR: 97.51%, TNR: 92.21%, TNR+TPR/2: 94.86%
Step 110000: Test (10.4s): Average loss: 0.1186, Accuracy: 976/1024 (95.31%), TPR: 97.51%, TNR: 92.64%, TNR+TPR/2: 95.07%
Step 120000: Test (10.5s): Average loss: 0.1123, Accuracy: 980/1024 (95.70%), TPR: 97.51%, TNR: 93.51%, TNR+TPR/2: 95.51%
Step 130000: Test (10.5s): Average loss: 0.1144, Accuracy: 981/1024 (95.80%), TPR: 98.04%, TNR: 93.07%, TNR+TPR/2: 95.56%
Step 140000: Test (10.5s): Average loss: 0.1079, Accuracy: 983/1024 (96.00%), TPR: 97.69%, TNR: 93.94%, TNR+TPR/2: 95.81%
Step 150000: Test (10.5s): Average loss: 0.1044, Accuracy: 980/1024 (95.70%), TPR: 97.33%, TNR: 93.72%, TNR+TPR/2: 95.53%
Step 160000: Test (10.5s): Average loss: 0.1038, Accuracy: 986/1024 (96.29%), TPR: 98.22%, TNR: 93.94%, TNR+TPR/2: 96.08%
Step 170000: Test (10.5s): Average loss: 0.1180, Accuracy: 983/1024 (96.00%), TPR: 98.22%, TNR: 93.29%, TNR+TPR/2: 95.76%
Step 180000: Test (10.5s): Average loss: 0.1085, Accuracy: 977/1024 (95.41%), TPR: 96.44%, TNR: 94.16%, TNR+TPR/2: 95.30%
Step 190000: Test (10.5s): Average loss: 0.1120, Accuracy: 979/1024 (95.61%), TPR: 96.98%, TNR: 93.94%, TNR+TPR/2: 95.46%
Step 200000: Test (10.4s): Average loss: 0.0973, Accuracy: 985/1024 (96.19%), TPR: 97.33%, TNR: 94.81%, TNR+TPR/2: 96.07%
ResNet-50: train_bb False, hidden_dim 128, lr=0.001
Step 10000: Test (6.4s): Average loss: 0.2745, Accuracy: 917/1024 (89.55%), TPR: 90.75%, TNR: 88.10%, TNR+TPR/2: 89.42%
Step 20000: Test (6.3s): Average loss: 0.2783, Accuracy: 920/1024 (89.84%), TPR: 90.21%, TNR: 89.39%, TNR+TPR/2: 89.80%
Step 30000: Test (6.3s): Average loss: 0.2985, Accuracy: 915/1024 (89.36%), TPR: 88.61%, TNR: 90.26%, TNR+TPR/2: 89.44%
Step 40000: Test (6.3s): Average loss: 0.3299, Accuracy: 909/1024 (88.77%), TPR: 87.19%, TNR: 90.69%, TNR+TPR/2: 88.94%
Step 50000: Test (6.2s): Average loss: 0.3833, Accuracy: 897/1024 (87.60%), TPR: 84.70%, TNR: 91.13%, TNR+TPR/2: 87.91%
Step 60000: Test (6.3s): Average loss: 0.4594, Accuracy: 885/1024 (86.43%), TPR: 81.49%, TNR: 92.42%, TNR+TPR/2: 86.96%
Step 70000: Test (6.3s): Average loss: 0.6554, Accuracy: 834/1024 (81.45%), TPR: 69.93%, TNR: 95.45%, TNR+TPR/2: 82.69%
Step 80000: Test (6.4s): Average loss: 0.3231, Accuracy: 911/1024 (88.96%), TPR: 91.10%, TNR: 86.36%, TNR+TPR/2: 88.73%
Step 90000: Test (6.4s): Average loss: 0.3758, Accuracy: 903/1024 (88.18%), TPR: 86.65%, TNR: 90.04%, TNR+TPR/2: 88.35%
Step 100000: Test (6.3s): Average loss: 0.4348, Accuracy: 899/1024 (87.79%), TPR: 83.81%, TNR: 92.64%, TNR+TPR/2: 88.22%
Step 110000: Test (6.3s): Average loss: 0.4551, Accuracy: 893/1024 (87.21%), TPR: 82.38%, TNR: 93.07%, TNR+TPR/2: 87.73%
Step 120000: Test (6.3s): Average loss: 0.3834, Accuracy: 909/1024 (88.77%), TPR: 87.19%, TNR: 90.69%, TNR+TPR/2: 88.94%
